,Tweets
218,"@AroundTheNFL Arizona Cardinals O

QB: Kyler | McCoy
RB: Conner | Darrel W / Eno / K Ingram

LT: Humphries
LG: Pugh… https://t.co/C98UHK9zN7"
219,"RT @TMSMpodcast: Kyler Murray gets his extension. 
Jimmy Garoppolo seeks a trade.
Matthew Stafford has a ring.
Drew Lock. Has a new team……"
220,"Reading @BenjaminSolak on the Kyler deal - impossible to read it without thinking ""Wow, Steve Keim doesn't seem goo… https://t.co/vd9a3ytdT4"
221,"Source: Cards, Murray agree to $230.5M deal - via @ESPN App https://t.co/XIxNF0BaXm"
222,Kyle Murray has agreed to signed a five year extension $23.5 million with $60 million guarantee with the Arizona Ca… https://t.co/1Y7aI6yjea
223,"RT @TheAthletic: JUST IN — Kyler Murray has agreed to a five-year, $230.5 million extension with the Arizona Cardinals, per multiple report…"
224,Arizona Cardinals defensive end J.J. Watt has graciously offered to help out a fan who said she was selling her sho… https://t.co/3x5V1dlYBB
225,"RT @CBSSports: Kyler Murray is set to make $46.1M a year with his new contract extension with the Arizona Cardinals. 

The Oakland Athletic…"
226,"RT @BNightengale: Remember when the #Athletics drafted Kyler Murray with their No. 1 pick in 2018, trying to convince him to choose #MLB ov…"
227,"RT @TMSMpodcast: Kyler Murray gets his extension. 
Jimmy Garoppolo seeks a trade.
Matthew Stafford has a ring.
Drew Lock. Has a new team……"
228,"RT @TheAthletic: JUST IN — Kyler Murray has agreed to a five-year, $230.5 million extension with the Arizona Cardinals, per multiple report…"
229,"RT @PatMcAfeeShow: BREAKING: The Arizona Cardinals &amp; Kyler Murray have agreed to terms on a contract extension

#PMSLive https://t.co/ADRLf…"
230,"RT @DLFootball: Dynasty Summer Sleeper: Arizona Cardinals

https://t.co/VJJPspv6sv via @coreyspala https://t.co/FNIjjAfHcJ"
231,"RT @SportsDayHS: Former Allen star Kyler Murray is now one of the highest-paid NFL players 💰

📲 https://t.co/CI3wgRC0NL

#txhsfb | #RiseUpR…"
232,"RT @BenjaminSolak: Wrote about the Cardinals pretty much *having* to pay Kyler, and how tricky their future is now that they’ve paid Kyler.…"
233,"RT @BNightengale: Remember when the #Athletics drafted Kyler Murray with their No. 1 pick in 2018, trying to convince him to choose #MLB ov…"
234,"“Kyler Murray (@K1) is set to make $46.1M a year with his new contract extension with the Arizona Cardinals. 

The… https://t.co/Cm4NQ2mLdI"
235,"RT @SportsDayHS: Former Allen star Kyler Murray is now one of the highest-paid NFL players 💰

📲 https://t.co/CI3wgRC0NL

#txhsfb | #RiseUpR…"
236,"RT @barstoolsports: Cue The Instagram Photos! Kyler Murray Just Got A Massive Five-Year, $230.5 Million Extension From The Arizona Cardinal…"
237,"RT @BNightengale: Remember when the #Athletics drafted Kyler Murray with their No. 1 pick in 2018, trying to convince him to choose #MLB ov…"
238,"RT @BNightengale: Remember when the #Athletics drafted Kyler Murray with their No. 1 pick in 2018, trying to convince him to choose #MLB ov…"
239,"RT @CBSSports: Kyler Murray is set to make $46.1M a year with his new contract extension with the Arizona Cardinals. 

The Oakland Athletic…"
240,"RT @CBSSports: Kyler Murray is set to make $46.1M a year with his new contract extension with the Arizona Cardinals. 

The Oakland Athletic…"
241,"RT @BNightengale: Remember when the #Athletics drafted Kyler Murray with their No. 1 pick in 2018, trying to convince him to choose #MLB ov…"
242,"Former Allen star Kyler Murray is now one of the highest-paid NFL players 💰

📲 https://t.co/CI3wgRC0NL

#txhsfb |… https://t.co/QcrfzWIVqK"
243,RT @guardian: Drama averted as Kyler Murray agrees to $230.5m deal with Arizona through 2028 https://t.co/CujQ2bO6dO
244,"RT @CBSSports: Kyler Murray is set to make $46.1M a year with his new contract extension with the Arizona Cardinals. 

The Oakland Athletic…"
245,"RT @CBSSports: Kyler Murray is set to make $46.1M a year with his new contract extension with the Arizona Cardinals. 

The Oakland Athletic…"
246,"RT @ClancysCorner: With the almost $5 million in cap space freed up this season by way of Kyler Murray's contract extension, the Arizona Ca…"
247,"RT @BNightengale: Remember when the #Athletics drafted Kyler Murray with their No. 1 pick in 2018, trying to convince him to choose #MLB ov…"
248,"RT @SuperWestSports: Cardinals QB Kyler Murray has reportedly signed a new $230.5 million deal, but will his play on the field this season…"
249,"RT @BNightengale: Remember when the #Athletics drafted Kyler Murray with their No. 1 pick in 2018, trying to convince him to choose #MLB ov…"
250,"RT @CBSSports: Kyler Murray is set to make $46.1M a year with his new contract extension with the Arizona Cardinals. 

The Oakland Athletic…"
251,RT @BoBrack: Nearly $100M at starting QB per average annual salary combined when the Arizona Cardinals host the Kansas City Chiefs in Week…
252,"RT @TMSMpodcast: Kyler Murray gets his extension. 
Jimmy Garoppolo seeks a trade.
Matthew Stafford has a ring.
Drew Lock. Has a new team……"
253,"RT @DailyCaller: Star Quarterback Kyler Murray Agrees To Big Money Contract Extension With Arizona Cardinals
https://t.co/K2ptMA6Cra"
254,"RT @BNightengale: Remember when the #Athletics drafted Kyler Murray with their No. 1 pick in 2018, trying to convince him to choose #MLB ov…"
255,"RT @AdamSchefter: More on Kyler Murray agreeing to a five-year extension worth $230.5 million, making him one of the NFL's highest-paid qua…"
256,The drama is over and the decision is in: Kyler Murray and the Arizona Cardinals have made a long-term commitment t… https://t.co/8LIDvRDfCr
257,"Star Quarterback Kyler Murray Agrees To Big Money Contract Extension With Arizona Cardinals
https://t.co/K2ptMA6Cra"
258,Kyler Murray’s extension just put Arizona Cardinals over the cap #CardinalsFootball #BirdCityFootball #RiseUpRedSea https://t.co/T0aKDSYASk
259,"RT @CBSSports: Kyler Murray is set to make $46.1M a year with his new contract extension with the Arizona Cardinals. 

The Oakland Athletic…"
260,The Kyler Murray contract extension saga was indeed a saga: https://t.co/20agL88ZIt
261,"RT @BNightengale: Remember when the #Athletics drafted Kyler Murray with their No. 1 pick in 2018, trying to convince him to choose #MLB ov…"
262,RT @ClancysCorner: I'm pretty happy the Arizona Cardinals didn't draft Nick Bosa at #1 overall instead of Kyler Murray.
263,"RT @BNightengale: Remember when the #Athletics drafted Kyler Murray with their No. 1 pick in 2018, trying to convince him to choose #MLB ov…"
264,"Ready for more? Here is hour number four!

Kyler Murray has his bag, but is there enough left in the pot for future… https://t.co/e3l3RcSQKg"
265,RT @corryjoel: I never thought Kyler Murray would get a fully guaranteed contract like Deshaun Watson. The Cardinals meeting the NFL's guar…
266,"RT @BNightengale: Remember when the #Athletics drafted Kyler Murray with their No. 1 pick in 2018, trying to convince him to choose #MLB ov…"
267,"RT @robertmays: I want someone to explain the Arizona Cardinals to me. Not that the Kyler contract is bad, or the wrong decision. But expla…"
268,"This deal will end up turning to shit. I guarantee it.

Source: Cards, Murray agree to $230.5M deal - via @ESPN App https://t.co/SlOY2WfZQI"
269,"RT @TMSMpodcast: Kyler Murray gets his extension. 
Jimmy Garoppolo seeks a trade.
Matthew Stafford has a ring.
Drew Lock. Has a new team……"
270,"RT @BenjaminSolak: Wrote about the Cardinals pretty much *having* to pay Kyler, and how tricky their future is now that they’ve paid Kyler.…"
271,RT @mymixtapez: Kyler Murray signs $230M/5-year deal with the Arizona Cardinals 💰 https://t.co/BMVXfyhQ5f
272,"RT @BNightengale: Remember when the #Athletics drafted Kyler Murray with their No. 1 pick in 2018, trying to convince him to choose #MLB ov…"
273,Cue The Instagram Photos! Kyler Murray Finally Got His MASSIVE Contract Extension From The Arizona Cardinals… https://t.co/K61u2VnJAL
274,"RT @BNightengale: Remember when the #Athletics drafted Kyler Murray with their No. 1 pick in 2018, trying to convince him to choose #MLB ov…"
275,@keg_dogg @FanDuel You’d be be better off wishing on a star that the Cardinals came back from Arizona
276,"RT @TMSMpodcast: Kyler Murray gets his extension. 
Jimmy Garoppolo seeks a trade.
Matthew Stafford has a ring.
Drew Lock. Has a new team……"
277,"RT @BNightengale: Remember when the #Athletics drafted Kyler Murray with their No. 1 pick in 2018, trying to convince him to choose #MLB ov…"
278,"RT @fireman0922: @SebastianComedy @mycorreale @JimmyinBoston 
Class act!!!!!

https://t.co/vxQTbR7gS6"
279,"Which part of ""don't compare Kyler Murray to other QBs bc the other QBs don't matter for the future of the Arizona… https://t.co/cpmlkZs7EQ"
280,"RT @TMSMpodcast: Kyler Murray gets his extension. 
Jimmy Garoppolo seeks a trade.
Matthew Stafford has a ring.
Drew Lock. Has a new team……"
281,"RT @TMSMpodcast: Kyler Murray gets his extension. 
Jimmy Garoppolo seeks a trade.
Matthew Stafford has a ring.
Drew Lock. Has a new team……"
282,"RT @BNightengale: Remember when the #Athletics drafted Kyler Murray with their No. 1 pick in 2018, trying to convince him to choose #MLB ov…"
283,"RT @AdamSchefter: Cardinals are giving QB Kyler Murray a five-year extension that ties him to Arizona for six more years, per source."
284,"RT @BNightengale: Remember when the #Athletics drafted Kyler Murray with their No. 1 pick in 2018, trying to convince him to choose #MLB ov…"
285,"RT @BNightengale: Remember when the #Athletics drafted Kyler Murray with their No. 1 pick in 2018, trying to convince him to choose #MLB ov…"
286,@robertmays Robert. The Arizona Cardinals are the only income stream for William Bidwill’s 5 children. Period. End… https://t.co/Oqoqv2FRn4
287,"RT @TMSMpodcast: Kyler Murray gets his extension. 
Jimmy Garoppolo seeks a trade.
Matthew Stafford has a ring.
Drew Lock. Has a new team……"
288,"RT @BNightengale: Remember when the #Athletics drafted Kyler Murray with their No. 1 pick in 2018, trying to convince him to choose #MLB ov…"
289,"RT @AdamSchefter: More on Kyler Murray agreeing to a five-year extension worth $230.5 million, making him one of the NFL's highest-paid qua…"
290,"RT @CBSSports: Kyler Murray is set to make $46.1M a year with his new contract extension with the Arizona Cardinals. 

The Oakland Athletic…"
291,"RT @AdamSchefter: More on Kyler Murray agreeing to a five-year extension worth $230.5 million, making him one of the NFL's highest-paid qua…"
292,"RT @ToiletsToTitles: The Arizona Cardinals &amp; QB Kyler Murray Have Agreed On A 5 Yr, $230.5 Million Dollar Deal That Includes $160 Million G…"
293,"RT @AdamSchefter: Cardinals are giving QB Kyler Murray a five-year extension that ties him to Arizona for six more years, per source."
294,"RT @GoErieSports: 'Keep going': From McDowell to Pitt to the NFL, James Conner heeds his own advice https://t.co/CgvEu3wtYo"
295,RT @MARCAinENGLISH: Only Aaron Rodgers makes more money per year in the NFL 🤑🤑🤑 https://t.co/G1kBhSIRw7
296,"RT @ClancysCorner: Kyler Murray is about to get PAID, per @RapSheet. 

Finally. Sign on the dotted line and change the trajectory of the Ar…"
297,"I’m a K1 fan, but… holy 💩!!!! It’s not my 💰, so good for him.  https://t.co/gvYffknZSq"
298,I'm pretty happy the Arizona Cardinals didn't draft Nick Bosa at #1 overall instead of Kyler Murray.
299,"Cardinals Teammates React to Kyler Murray Extension https://t.co/0aAwjF7dX1 

Kyler Murray Gets New Contract Throug… https://t.co/cAvoHKMZb9"
300,"RT @TMSMpodcast: Kyler Murray gets his extension. 
Jimmy Garoppolo seeks a trade.
Matthew Stafford has a ring.
Drew Lock. Has a new team……"
301,"Kyler Murray, Arizona Cardinals Agree to 5-Year Extension #CardinalsFootball #BirdCityFootball #RiseUpRedSea https://t.co/3cgURUiJwP"
302,"RT @CBSSports: Kyler Murray is set to make $46.1M a year with his new contract extension with the Arizona Cardinals. 

The Oakland Athletic…"
303,"RT @TMSMpodcast: Kyler Murray gets his extension. 
Jimmy Garoppolo seeks a trade.
Matthew Stafford has a ring.
Drew Lock. Has a new team……"
304,"@SebastianComedy @mycorreale @JimmyinBoston 
Class act!!!!!

https://t.co/vxQTbR7gS6"
305,"RT @BNightengale: Remember when the #Athletics drafted Kyler Murray with their No. 1 pick in 2018, trying to convince him to choose #MLB ov…"
306,"RT @TMSMpodcast: Kyler Murray gets his extension. 
Jimmy Garoppolo seeks a trade.
Matthew Stafford has a ring.
Drew Lock. Has a new team……"
307,"Kyler Murray gets his extension. 
Jimmy Garoppolo seeks a trade.
Matthew Stafford has a ring.
Drew Lock. Has a new… https://t.co/g7Jf86idgt"
308,"RT @BNightengale: Remember when the #Athletics drafted Kyler Murray with their No. 1 pick in 2018, trying to convince him to choose #MLB ov…"
309,"RT @BNightengale: Remember when the #Athletics drafted Kyler Murray with their No. 1 pick in 2018, trying to convince him to choose #MLB ov…"
310,"RT @AdamSchefter: Cardinals are giving QB Kyler Murray a five-year extension that ties him to Arizona for six more years, per source."
311,"RT @MarketRebels: Kyler Murray signs a five-year, $230.5M extension with the Arizona Cardinals https://t.co/Boj9Y9QUdN"
312,"RT @ClancysCorner: With the almost $5 million in cap space freed up this season by way of Kyler Murray's contract extension, the Arizona Ca…"
313,"RT @MarketRebels: Kyler Murray signs a five-year, $230.5M extension with the Arizona Cardinals https://t.co/Boj9Y9QUdN"
314,"RT @JohnnyVenerable: From the day he entered the organization, Kyler Murray has made the Arizona Cardinals better.

He’s improved every sea…"
