,Unnamed: 0,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0.1.1,spreadtotal,decimalodds,americanodds,participantscore,underdogscore,dateForJoin,away_assist_percentage,away_assists,away_block_percentage,away_blocks,away_defensive_rating,away_defensive_rebound_percentage,away_defensive_rebounds,away_effective_field_goal_percentage,away_field_goal_attempts,away_field_goal_percentage,away_field_goals,away_free_throw_attempt_rate,away_free_throw_attempts,away_free_throw_percentage,away_free_throws,away_losses,away_minutes_played,away_offensive_rating,away_offensive_rebound_percentage,away_offensive_rebounds,away_personal_fouls,away_points,away_steal_percentage,away_steals,away_three_point_attempt_rate,away_three_point_field_goal_attempts,away_three_point_field_goal_percentage,away_three_point_field_goals,away_total_rebound_percentage,away_total_rebounds,away_true_shooting_percentage,away_turnover_percentage,away_turnovers,away_two_point_field_goal_attempts,away_two_point_field_goal_percentage,away_two_point_field_goals,away_wins,home_assist_percentage,home_assists,home_block_percentage,home_blocks,home_defensive_rating,home_defensive_rebound_percentage,home_defensive_rebounds,home_effective_field_goal_percentage,home_field_goal_attempts,home_field_goal_percentage,home_field_goals,home_free_throw_attempt_rate,home_free_throw_attempts,home_free_throw_percentage,home_free_throws,home_losses,home_minutes_played,home_offensive_rating,home_offensive_rebound_percentage,home_offensive_rebounds,home_personal_fouls,home_points,home_steal_percentage,home_steals,home_three_point_attempt_rate,home_three_point_field_goal_attempts,home_three_point_field_goal_percentage,home_three_point_field_goals,home_total_rebound_percentage,home_total_rebounds,home_true_shooting_percentage,home_turnover_percentage,home_turnovers,home_two_point_field_goal_attempts,home_two_point_field_goal_percentage,home_two_point_field_goals,home_wins,pace,over_under_total
home_free_throw_attempt_rate,-0.05932230434396669,-0.05932230434396669,-0.05920943017368188,-0.06436536108565206,-0.00429685865287042,0.02735019650997306,0.011151725352600802,0.12503847870675894,0.21081466451502814,-0.04067289381191019,-0.005382455075605922,0.046960016060999546,0.018002648085293425,-0.04977627904662061,0.0912711079910355,0.03506620170852562,-0.10960360152077363,0.05150144265272015,0.0711374330556942,0.04781955557761878,0.08649244750085629,0.15983549981516834,0.19124457505085382,0.025257605450810378,0.18892370119074972,0.04083028710205027,0.03250737647258451,0.10437895585745659,0.020919572971322388,0.020891130969852307,0.7582437175697698,0.17377510848853914,0.01824487067984208,0.044958803296029665,0.014584908885904484,0.041819690174636916,0.04109103574351177,0.05377848646580791,-0.020361316060169908,-0.08048341131246424,0.08263570159501522,-0.021124281157032184,0.014053402929653153,0.023884095024530285,0.03521034899332943,0.04486930043437892,0.009064859596694345,-0.02592563426681401,-0.15753180552105484,-0.015610888203783566,-0.028087953877876395,0.10437895585745659,-0.02088259421044301,-0.030492538150442793,-0.017938773141744312,-0.19229329398225747,-0.016711957723834724,-0.17403787761729397,1.0,0.7978604990182591,0.037144226170290215,0.7624762455293769,0.04613673820355127,-0.03695178750513859,0.0912711079910355,-0.035068147111271805,-0.0887239344209844,0.1353400853076328,0.16499904450037128,-0.03593578760573376,-0.030459653993714017,-0.015242227276278907,-0.14991135764641994,-0.04887642202466721,-0.15206686791797364,0.02034193184635911,-0.05716106505553056,0.1644214181044416,0.113523723922554,0.08143605062851446,-0.1581770259225889,0.01929935876237429,-0.12615557323192728,0.05133427297809776,0.16770795781197706,0.08569944225066142
home_free_throw_attempts,-0.045441967179856046,-0.045441967179856046,-0.04536427483643414,-0.05214883588486872,-0.028833895026045237,0.012696717667577526,0.005421904547388958,0.08234940220209389,0.08622703019040585,-0.029563780089993323,0.011374944113284699,0.019815758661656236,0.03782757081890485,-0.01698433759888034,0.10081713462344874,-0.03712081028305409,-0.10979157984218804,0.07547629597106449,-0.07603711831221406,0.0682534058553521,0.017666380313339006,0.13965689049858898,0.1303819485808548,0.007413397494116561,0.12252260942869107,0.03936886193310432,-0.4814765205563615,0.09479550221910842,-0.010598696931389458,-0.034302420944317784,0.552379026328238,0.08316056305188665,-0.03850767979332262,-0.035227831723001334,0.028538968838685293,-0.00035343814844707654,0.05629472866927647,0.04105595125287321,-0.04662813731653096,-0.1113466412914367,0.0984239805189244,0.006576037472192642,0.004643022252515332,-0.062139386281542114,0.051863516955297846,-0.012782760497331867,0.01763065785359303,-0.030473979675889825,0.25582934447852584,-0.036627530414605376,0.1794807793312037,0.09479550221910842,0.010636698152449456,0.41718524170722054,-0.04524188525463515,0.39111876736596424,0.028867325809921292,0.33308901014554604,0.7978604990182591,1.0,-0.0034008473772151873,0.9498486855408822,0.03374312666684749,0.5062564930584398,0.10081713462344874,0.03712454253591009,0.27074065997471486,0.4885314101479196,0.09003383533635181,-0.009743998777048374,0.24918930790961244,-0.011306756876687488,0.2686469901113512,0.02063933754196479,0.16022883117152595,0.04662234802070799,0.4317635412346427,0.10054121530694046,0.006241460237087108,0.3324546975107003,0.34793793207990936,0.018673393363286134,0.31871894828827746,0.02587267623944423,0.25062694814760617,0.1218217817626518
home_free_throw_percentage,0.016692152490418694,0.016692152490418694,0.01678363964727819,0.0219806571456875,0.026661477229236147,0.012134566860770166,0.023092877534231802,0.10205455695699168,0.10608217235651739,0.03068004215904473,-0.011291780679152272,0.006235501130204909,-0.028608384339888607,-0.03149913883186976,0.19553420245448053,-0.014201581982134191,-0.14597455952799293,0.03158821755044415,-0.005424491030172374,0.030896714332691453,0.024626435555604967,0.03540483182603429,0.038906916804363624,0.03388496080911686,0.051690268499196924,0.03406072350818394,0.061708605651961276,0.06776813226733369,0.024975640262725765,0.017354365652065173,0.027706637181967406,0.04876637134445238,-0.01909676880175604,-0.021569269187570617,0.005072622520741057,0.001218963854509782,0.01818168040472287,0.016203501484214743,-0.03885120384409281,-0.11306651314401732,0.0433382411467187,-0.016791842049622394,-0.014270361631787092,-0.005439347503461897,0.027528053888433546,0.012151410683891752,0.03590911604688857,0.025298084950622135,-0.022174582747703835,-0.019229044180080538,-0.04025527747436532,0.06776813226733369,-0.024963586601027012,-0.05730443215291462,0.025426717174011123,-0.061151370132044,0.03349566370629047,-0.04375520796940244,0.037144226170290215,-0.0034008473772151873,1.0,0.28131550931677624,0.023344385341318698,-0.05067436553885917,0.19553420245448053,0.0142163502443711,-0.06724320514291537,-0.006081582495941086,0.16402354738051805,-0.004668601364316448,-0.03210684698760075,0.020534614976011587,-0.021666855615329817,0.05841944612179763,0.01617779750394725,0.038913485320642795,-0.07182425155605562,0.18367336602377565,-0.028148833793126556,-0.05979726941488234,-0.06649268616867389,0.00770668252955935,-0.06304420446668405,0.009324066536116397,-0.05926178568227306,-0.0019316111935280935
home_free_throws,-0.04053468513212846,-0.04053468513212846,-0.04043416181059413,-0.045094201875097766,-0.017326741774601574,0.013287868739700913,0.010657458481901015,0.11323229128408098,0.11431502065483173,-0.02195194979196495,0.005731843862825793,0.01804829536037766,0.02853185086679257,-0.026760542682396155,0.16494821365914142,-0.03948420129266298,-0.15662716368504395,0.08241954644068653,-0.0765399889413735,0.07380539151576151,0.02206567134941354,0.14317938858189652,0.13466099381664198,0.011231608566865699,0.12844093637706405,0.04471584982586626,-0.45326632826859,0.10977743141032797,-0.009316630106490687,-0.03365178948770106,0.5267467898063551,0.0915439393330453,-0.044157727479787585,-0.04214194790633571,0.03301036205632626,0.003322788261904394,0.061300755491108735,0.047814244562857516,-0.063329169091882,-0.15034303906278637,0.10654030965862213,0.001590122076317777,-7.940270583384677e-05,-0.06558717243516753,0.05639753778719721,-0.013436674599496571,0.0254709260309401,-0.019472163043135454,0.24422053801196708,-0.036693730805676714,0.16398631321990526,0.10977743141032797,0.009358509837371087,0.38846329210514124,-0.031209032292263558,0.3638073727009285,0.03267306832624824,0.3121694004600477,0.7624762455293769,0.9498486855408822,0.28131550931677624,1.0,0.03989027620070167,0.47728688109990575,0.16494821365914142,0.03948896402643606,0.23764061453534396,0.4703424675043999,0.1430894130434497,-0.012208595281186677,0.23074406474417844,0.0037774954647278587,0.26020677632409017,0.03499511534381395,0.16820919116489982,0.06332899142200114,0.39666724536192666,0.16199962822799568,-0.0033070653907448025,0.3034310185578165,0.31618429971777057,0.01665955577177304,0.2880433036146098,0.02991409725427761,0.22374813651735795,0.11321295804893883
home_losses,0.0394252635205436,0.0394252635205436,0.03921545973285015,0.04352299352152705,-0.002349553918338667,-0.023213575141727328,-0.01903162206345119,-0.010803490337517402,-0.03343217853116829,0.015597241129927638,-0.09007627277331687,-0.09562431055786666,-0.03158973591085187,-0.02734677425782802,0.024675680179807626,0.006844420836553093,-0.018305227533336355,-0.0013759298347670486,-0.06626457806496173,0.001265658870704335,-0.03973339568289622,0.03703136500555687,0.023029034709950835,0.007795499010884209,0.022475717625606864,-0.13699534229629026,-0.005604107203917382,0.012632479405882014,0.01082803002799149,-0.009335111775642153,0.04147123864177645,-0.02946660139215202,-0.05477303256759702,-0.06395960952200595,-0.01959435907140466,-0.045281425226275235,0.004650538961014774,-0.02363823826305684,0.016040304082664113,-0.020576133779325507,0.0050488613737420685,-0.010588113763111596,-0.02458330715339549,-0.01702535478772992,-0.009655937912974305,-0.02139093462391285,-0.14004804823771044,-0.03832298437886455,-0.024732941885342245,0.0034104568878493505,0.00270577160038386,0.012632479405882014,-0.010851843446541179,-0.015528151621083156,-0.011685362728917858,-0.002598828720179199,-0.015287135476764134,-0.005773450815226906,0.04613673820355127,0.03374312666684749,0.023344385341318698,0.03989027620070167,1.0,0.012617482300838544,0.024675680179807626,-0.006844131652620959,-0.004090060071572658,0.037475537055517275,-0.01602078335466906,0.029984708982579523,0.02015760082759543,-0.04555764918234998,-0.03434313930556154,0.023351497566491932,-0.02065152167055243,-0.016048802491871846,-0.013847072855060285,0.0016502018235156006,-0.05644942256245067,-0.04761831711204483,0.02121746229772816,-0.03871824472529468,0.005034196562709264,0.6509394938122351,-0.08501451087375209,-0.027706210651145723
home_minutes_played,0.02455538982840339,0.02455538982840339,0.024530117919603977,0.02084318268632788,-0.0347200223641984,-0.001719215080285117,0.0017782671619632612,-0.15294228194121678,-0.2548334617172605,0.01996585621307534,0.03274870113988303,-0.07393484376949447,0.024154699170989998,-0.030252664976509483,0.01884208544589354,0.0015910814606401845,-0.1491658415285398,0.030963791277412105,-0.3127504926049216,0.023417444922862737,-0.16595178944348238,-0.041364001582394956,-0.12770254299068262,-0.03279021031760745,-0.13427541811621932,-0.02056059152388271,-0.9481982132683768,-0.004827612113467095,-0.027743056165789273,-0.08769199929205099,-0.18003045226589234,-0.20875695175452894,0.006980367031461817,-0.053961246035789216,0.0323791274375196,-0.0873992415635324,0.01730273731065981,-0.0375094169512627,-0.01993953918014232,-0.1741365403227003,0.016890030439570266,0.032639073548205895,-0.050284687272514686,-0.18463525610582435,0.024363419417925667,-0.13402217225752922,-0.0031120715103518013,0.02946527308417887,0.7164316576305028,-0.043565558468826523,0.36998829133269684,-0.004827612113467095,0.02776461611148668,0.7949299507925999,0.031503366371384456,0.9383477625036903,0.10568785759289161,0.8476927823060928,-0.03695178750513859,0.5062564930584398,-0.05067436553885917,0.47728688109990575,0.012617482300838544,1.0,0.01884208544589354,-0.0015792272335146942,0.48358117056738975,0.6821272696612604,-0.19014715906967986,0.01284085336473502,0.47163175652865474,0.04469777913139147,0.7086856259689316,0.16817156860469354,0.5526579171663286,0.019987828389740368,0.8107102458396004,0.023931130191345462,0.001004426534136594,0.5792027479397791,0.7883800040849744,0.028118743042046288,0.7255365184047555,-0.01367242119927461,0.03049291310544246,-0.014831014047017095
home_offensive_rating,0.038467927335418296,0.038467927335418296,0.038600626439539897,0.03970109710058089,-0.0949300105940158,0.014705462704310474,0.001944226355346388,0.5704836248933213,0.42848823697967187,0.0567864870583418,-0.0274746712834397,0.02215850874329894,-0.20238817120338307,-0.20172489844272573,1.0,-0.2683731422031973,-0.6420595137054781,0.07004401948228378,0.03753009510116493,0.05810312646712043,0.07570175332130541,0.05424196659592638,0.07131797424346951,0.03251236389157218,0.07930806180037445,0.1495336190683025,-0.020280666014921213,0.1778907017228694,0.05169725404367094,0.04553675652166179,0.023804307909222718,0.12071001777116948,-0.22737138620545794,-0.23292650995787892,0.038902263302829955,0.049646179327845985,0.05725821986134142,0.07319134527439893,-0.3517039341831189,-0.5142227306392746,0.0823783505713234,-0.18083013052262786,-0.1824724914853873,-0.01017073926928105,0.03926015965147213,0.020206366624493394,0.019776742872992192,0.04642595563085507,0.36937751368323957,-0.029224645223636287,-0.016965181136667666,0.1778907017228694,-0.05170850443434812,0.009473521009200257,0.8207039889903974,0.03415024749471107,0.6267821163084101,0.41265790764446664,0.0912711079910355,0.10081713462344874,0.19553420245448053,0.16494821365914142,0.024675680179807626,0.01884208544589354,1.0,0.2684110992162162,0.022555404378095625,0.03651465488245418,0.8704760744560235,-0.06173728160147642,-0.05101613011573424,0.0493652363072924,0.061599783324776836,0.5044941746773757,0.4445682923472648,0.3517832282210071,0.015898374028025058,0.8485453003787934,-0.2723516179811767,-0.2098841859448208,0.002814367890973898,0.4165576726768546,0.2495019442499679,0.037736135215658426,-0.08636326388257898,0.0762223324598106
home_offensive_rebound_percentage,0.03483941495417603,0.03483941495417603,0.034724548874920984,0.03299512736583784,-0.026051736142933532,0.011052532077883443,0.014113377070944799,0.0992250537095629,0.03392072641304644,0.017199678843038208,0.012251659863920206,-0.019006320469674848,0.001648224466029719,0.09402640765683046,0.2684110992162162,-0.9999989045553869,-0.4190266657505837,-0.0037239424254430237,-0.048276500704712656,-0.013672081682009282,-0.042659032977240725,-0.00846382474078965,-0.01762523173477035,-0.01618751262599278,-0.025758177802056952,0.0439689676322163,3.2349887745989246e-05,0.027585782886325225,-0.024610562351166775,-0.023757408547037454,0.010182486469405573,-0.04428903454027605,0.09382652221517636,0.0694445720354226,0.02135116481417955,0.0009208072954484729,0.0063623708606705374,0.007829295795837144,-0.620490016630315,-0.3653464358869381,-0.0097053044779918,-0.0353389508459844,-0.05327653429988259,-0.04039815593429884,-0.02234232827785788,-0.04720264107379373,-0.001127419880899569,-0.1134001034613465,0.019649669062717857,0.035689758196121094,0.01617199776744161,0.027585782886325225,0.02458815516211299,0.005910468573760284,-0.04317263659065544,0.11503329650303377,-0.014452506249011964,0.09523361252056661,-0.035068147111271805,0.03712454253591009,0.0142163502443711,0.03948896402643606,-0.006844131652620959,-0.0015792272335146942,0.2684110992162162,1.0,0.7747983381338717,-0.014342011331610463,0.173049489601218,0.03176186202265475,0.008915302103895031,-0.14310887825620486,-0.013059232136309393,-0.008240422758914812,-0.006530468754116829,0.6204767175846972,0.29245756899307596,-0.04456006618590743,0.003288031957287536,0.06539489254407016,0.1688726029872115,-0.041255871117221836,0.12204392717740618,-0.0021389266311568483,-0.15977132273404185,0.007009873023273764
home_offensive_rebounds,0.030730149804115325,0.030730149804115325,0.030595726755770145,0.027860997773888854,-0.023573799062846578,0.0018541368271071128,0.010229935324360142,-0.07534566263384222,-0.15248556038989855,0.011313096027083646,0.025699295987556714,-0.03984183664485888,0.06660270782810891,0.14057732648468715,0.022555404378095625,-0.7747788336545673,-0.10431548487619291,0.02522235111896813,-0.18488139029896683,0.011323494106640441,-0.10065921033143486,-0.021447526239066435,-0.06977889591035398,-0.034830059145960005,-0.08343968549543916,0.006430802392151383,-0.4594298704460167,0.004186514732136532,-0.045913467625162026,-0.07364967404107535,-0.07852726256835603,-0.11978114178402229,0.007528079085356759,-0.030888913111110264,0.03409926249259949,-0.03781449720126777,0.029111823947349787,0.0025136453447988346,-0.3796683011268963,-0.12863444959591974,0.01272465861817151,0.0340768296723024,-0.013247704695023245,-0.12058137845961056,-0.003327156157132513,-0.09973173011700073,0.005355126888072765,-0.10283142666663579,0.2828069034633402,0.003313056684371498,0.1908721293317831,0.004186514732136532,0.04589481328570006,0.3929937037467349,-0.276595834244395,0.6179078392497411,-0.18634377835369687,0.4132856194957781,-0.0887239344209844,0.27074065997471486,-0.06724320514291537,0.23764061453534396,-0.004090060071572658,0.48358117056738975,0.022555404378095625,0.7747983381338717,1.0,0.3049451501212377,-0.10659855474275245,0.05301705200859672,0.26212006412649913,-0.08793905946992,0.3872408188529098,-0.05530653788205137,0.20252942129550563,0.3796456278994177,0.6834092611271735,-0.29193534054006365,-0.12305289950180884,0.2560730928583304,0.5765585474224906,-0.21075694518725638,0.3932565714425957,-0.018569485001338863,-0.04277833624042621,0.0324582280941397
home_personal_fouls,-0.06373219964499854,-0.06373219964499854,-0.06377555257186973,-0.07171551897802261,-0.01479886886109348,0.03255814440529912,0.019889895721973944,-0.01924272084217079,-0.07875160210267158,-0.07355001642935201,0.0014197841508303962,-0.15125140701239007,0.024227706257650156,-0.028173807889738785,0.03651465488245418,0.014365104388084518,-0.12885293847028653,-0.051852908121621424,-0.34863475724912374,-0.04115745741914039,-0.2473765579652133,0.5053026502735896,0.45296775109234627,-0.055279028854135215,0.3994316917934106,-0.06277606386927337,-0.6484028859930856,0.005700339591983157,0.007751136339693574,-0.030244687464149975,0.10320121615533656,-0.0612239626710901,-0.019953069679514407,-0.03683858463130669,-0.01219506198808476,-0.14501552502775322,-0.0639499349354342,-0.13609533088534773,-0.0024127826341463748,-0.125107486925659,0.028002172743061132,0.060177777965738574,0.03508131475858859,-0.16653349149903673,-0.0060209102631578245,-0.141260478555779,-0.028574148255925386,0.00424482934783056,0.4842046362748685,-0.009821450430689445,0.2597162393992016,0.005700339591983157,-0.007766974348007089,0.5340135788512387,0.05793150512160715,0.6313694321082604,0.08578647270455701,0.5836253000570032,0.1353400853076328,0.4885314101479196,-0.006081582495941086,0.4703424675043999,0.037475537055517275,0.6821272696612604,0.03651465488245418,-0.014342011331610463,0.3049451501212377,1.0,-0.03287752253745999,-0.01674459191185625,0.3202362980469181,0.052782043890416165,0.4926129298282975,0.1305285480173078,0.3993894757466894,0.0024354701708389926,0.5372188208062787,0.08419087797196843,0.09834019603837217,0.49581925001092075,0.5190648953974408,0.03271997361588258,0.48836268879893063,0.0007310801652296003,0.19184284332227391,0.051321878186721924
home_points,-0.06161088615449213,-0.06161088615449213,-0.0614901165752529,-0.0608322527103898,-0.13844029868038854,0.012864363794493315,0.0027584661352153417,0.7400150836287085,0.5860457064571384,-0.03547884911613881,-0.034824344234864836,0.11079009820797626,-0.18172778690597177,-0.13650362960521017,0.8704760744560235,-0.17301414085554304,-0.4435932080083169,0.06395198310687186,0.27669258866449686,0.06189113617879443,0.22447908803527633,0.12227280729971836,0.2057431963344738,0.03468221809070261,0.20543104434465168,0.17113248300473233,0.1950287826823748,0.12198161364389658,-0.02752259478468833,0.029180822977534052,0.16903721760339083,0.3100128157515982,-0.1585033548372213,-0.0934958764680702,0.01738963755122464,0.12301792173371,0.04134051611757716,0.10525493861565342,-0.33059291333609936,-0.35654038563113344,0.08801323031886339,-0.1006576060466888,-0.021174163044038914,0.1256245910732965,0.05176839618150735,0.1414999380024932,0.025805183846858204,0.02975240290359806,0.23886296698731027,0.006052079002112312,-0.04616839193241054,0.12198161364389658,0.027514279754039958,-0.07506594893371694,0.7641578349427937,-0.10836810088000592,0.5730970159178308,0.26597103669932887,0.16499904450037128,0.09003383533635181,0.16402354738051805,0.1430894130434497,-0.01602078335466906,-0.19014715906967986,0.8704760744560235,0.173049489601218,-0.10659855474275245,-0.03287752253745999,1.0,-0.01735734259654536,-0.059695728017688285,0.003646398774067822,-0.07296529878452383,0.42638738401233217,0.30374294077755115,0.33067372671875256,-0.09918721578303358,0.7991624803106877,-0.15863893380719768,-0.18960127617599304,-0.09746573470457576,0.3928391909502286,0.15064885063846647,0.027610398357658054,0.3547247083994281,0.2539051414344897
home_steal_percentage,0.02613943410953614,0.02613943410953614,0.026075283986953652,0.02239554635606452,-0.03980390107779295,-0.004888883983502045,-0.02913169278378327,-0.07020041315484196,-0.14999953135078647,0.01262081068234138,0.07067841145796583,-0.05545137918718969,-0.021598466470124728,0.0013863652649540115,-0.06173728160147642,-0.0317776163211403,0.03994287492162215,0.006906669480376555,-0.2890346498089167,-0.005094044566519759,-0.1808351878662107,0.0074332550269050526,-0.060432773193305485,-0.06372292861757456,-0.07985114872350943,0.01808954189689329,-0.007891992738141703,-0.25557133741916954,0.09777360219928019,0.014648452019207926,-0.061009738522997264,-0.19555821936369996,-0.003106622061103744,0.00940603255595963,0.06494847663945082,-0.04665948771396545,-0.008879313346409585,-0.036039141633834294,0.13223189786514497,0.041715280982024684,-0.002469159064154985,0.7243668942313287,0.7195667986522056,-0.1987956745377767,0.020336273135829867,-0.14957024617334144,-0.06228156962941306,0.04513560289020199,0.03988456442969651,0.1237587442290981,0.05758172787309861,-0.25557133741916954,-0.0977554138662654,-0.11829719955080499,-0.04902405172162491,0.037902850828836224,-0.026873787259480118,0.017703676715877147,-0.03593578760573376,-0.009743998777048374,-0.004668601364316448,-0.012208595281186677,0.029984708982579523,0.01284085336473502,-0.06173728160147642,0.03176186202265475,0.05301705200859672,-0.01674459191185625,-0.01735734259654536,1.0,0.8613434414492843,-0.036869084377262974,0.003564677807969384,-0.026381419306431408,-0.02806728327706549,-0.13217423112875198,-0.07422677670958387,-0.054751597796542754,0.027057789524714482,0.0403975870832932,0.04995676630209369,-0.02185708446798427,0.038550242002554094,0.07249562481573851,0.09467532557241605,-0.05068616880942202
home_steals,0.00538031047900068,0.00538031047900068,0.005301338570101599,6.254698736853607e-05,-0.06126733654957027,-0.00606442244747949,-0.025274254667402168,-0.08010023612368192,-0.21186256527836186,-0.0066509431265441106,0.07420792282470931,-0.06231907758231831,-0.007297233783393609,-0.003407122845619209,-0.05101613011573424,-0.008920398391313299,-0.008951180961220212,0.02258179785581786,-0.34985988382812655,0.013180903758404847,-0.19897754649722255,0.004811246882338868,-0.08159771248140084,-0.06541171869286251,-0.10136048307392485,0.015390450845713536,-0.4485085041946337,-0.22953499177248948,0.04137123078893566,-0.04635609876960697,-0.10716180157633186,-0.22374811746394938,0.016338252519894993,0.01355642611945221,0.061060248307873884,-0.0737379964780464,-0.004405291047784217,-0.047438577303272125,0.09528070946449554,-0.03331095158514369,0.011811541475466102,0.646509617850483,0.6183790847242718,-0.2263823585246331,0.0373799804569338,-0.15889499228189194,-0.04843263913767506,0.05104567759777625,0.37998304605814814,0.09196248410518994,0.2344223781069473,-0.22953499177248948,-0.04134419372721328,0.2835032111724756,-0.020945304257863864,0.4806140357780593,0.035697362144775056,0.42414743623421386,-0.030459653993714017,0.24918930790961244,-0.03210684698760075,0.23074406474417844,0.02015760082759543,0.47163175652865474,-0.05101613011573424,0.008915302103895031,0.26212006412649913,0.3202362980469181,-0.059695728017688285,0.8613434414492843,1.0,-0.02164822797466745,0.3345084837339531,0.04669294862456168,0.23297894405648997,-0.09519628341751635,0.32242992509667373,-0.027055344017747562,0.043003533481447295,0.33368269513819776,0.424379977740395,0.0099739204677511,0.38874929913962725,0.04824280459369408,0.20849617343982235,-0.0024669580644501184
home_three_point_attempt_rate,0.11277977547175637,0.11277977547175637,0.1128479545614231,0.11084671346706332,-0.0295286501627117,-0.0012079558454563284,0.01718647509092156,-0.004565398864335021,-0.020279239491544185,0.10704649458387934,0.007727500215449403,-0.01756138734029119,0.12077766417088356,-0.15911375966418628,0.0493652363072924,0.14317101724797476,0.08187851705844884,0.01739339658649391,-0.06013809384216826,-0.0044276731009756445,-0.04195552580761485,0.01129534275061416,-0.0036107735517849544,-0.009912258330118537,-0.007816729429028687,-0.025665505019077307,-0.040256304164662325,0.018761142848796732,0.01926307499239548,0.008309412785763538,-0.04002662668367386,-0.023010511275870723,0.048868561906245354,0.03588821451612198,0.1115155479549977,0.08497364536295118,-0.010456195409762557,0.048511517279818485,0.12042610780531689,0.07342943149878756,0.016326180327969918,0.016227308439483955,0.0013850589263274034,-0.1195268390602021,0.03397453254471346,-0.07621005681329744,0.022839585366235895,0.23790661916268385,0.060792628680770996,-0.034855859876735645,-0.04050853915309461,0.018761142848796732,-0.019281273612923706,0.016487402532713837,0.11029524768185987,-0.006955306714036295,-0.09245986545927389,-0.07371237807839659,-0.015242227276278907,-0.011306756876687488,0.020534614976011587,0.0037774954647278587,-0.04555764918234998,0.04469777913139147,0.0493652363072924,-0.14310887825620486,-0.08793905946992,0.052782043890416165,0.003646398774067822,-0.036869084377262974,-0.02164822797466745,1.0,0.6699325632472725,0.06307592694637079,0.5552495379193415,-0.12043312906719507,-0.01957158277684645,0.11080201523728823,0.07520373559807918,0.060090460008253785,-0.4937928763347447,0.08993797935164753,-0.41947152353024975,-0.08878449053384069,-0.07244490603366933,0.013239383081216258
home_three_point_field_goal_attempts,0.08279863283030922,0.08279863283030922,0.08277221378163492,0.07921311610812351,-0.0600182914170329,-0.009157984549805728,0.012525151816363695,-0.044553983279517165,-0.16010272294479672,0.07181808778834353,0.01499945987205343,-0.05500167738057318,0.10365276303674789,-0.07730332885039526,0.061599783324776836,0.013117275732230078,0.04021422426026127,0.0431959245776903,-0.22501778753331178,0.022995042503145897,-0.11471819477986855,-0.012495448804016868,-0.07280065945803332,-0.026511096836716413,-0.08110451461592626,-0.028452811528073798,-0.6726682417160222,0.0023935545564563025,-0.030872200258484788,-0.07072930516619357,-0.20566195689097397,-0.12494398593751663,-0.03880778515577834,-0.07544947095589613,0.09397657578650948,0.004920581432099731,0.014837636840828955,0.019678406729942175,0.04446477455010171,-0.005554021308637315,0.033899867458122,0.04927836470511899,-0.006420102781189579,-0.18881566082199233,0.04228396038521343,-0.12593251640196934,0.018849151198694965,0.14348482580811112,0.5546400409278128,-0.04940813017810623,0.22966051518151734,0.0023935545564563025,0.030864248239522208,0.567103182377149,0.04005596717301034,0.72044130837973,-0.05666396911625469,0.5742100443700492,-0.14991135764641994,0.2686469901113512,-0.021666855615329817,0.26020677632409017,-0.03434313930556154,0.7086856259689316,0.061599783324776836,-0.013059232136309393,0.3872408188529098,0.4926129298282975,-0.07296529878452383,0.003564677807969384,0.3345084837339531,0.6699325632472725,1.0,0.13544607955736604,0.7843689795127837,-0.044451082406628255,0.5940542292744588,0.016186853208884765,-0.08063288233663453,0.3564608586155329,0.2758344428903858,0.01254208712971986,0.24926563167208793,-0.07620591602431628,0.06274457278473991,0.05780456039070886
home_three_point_field_goal_percentage,-0.0411786009630856,-0.0411786009630856,-0.041086953181206406,-0.040993488251987675,-0.06976398396088872,0.012058651977677295,-0.0014108801445731527,0.2575124494737108,0.1791282380092943,-0.020376090189959263,0.01916868033464901,0.0179391189995441,0.002148842589153225,-0.03244876582958896,0.5044941746773757,0.00826606474450903,-0.3496574945294617,0.012957616290852136,-0.0260115980808146,0.015854714763016906,0.002651479886512211,0.016971555726391644,0.013193141353247964,0.005414428248730715,0.016345172726081755,0.046061595374036306,-0.15091226612316383,0.04702944426107125,-0.002324916744414899,-0.008832170099105693,-0.11696675082767569,0.008913233772958728,-0.01988223555528941,-0.030849244822672,-0.004755804058787255,-0.014467246192115183,0.012412055363530955,-0.0023757281959828637,-0.14211879002375455,-0.29856101815657843,0.017280835078033727,-0.06814747557351129,-0.07750972540822662,-0.00945079628303622,0.014528273683095595,0.004326932329507152,-0.0020178289960203657,0.15280151159503289,0.37121355052794025,-0.05406238079743216,0.06690041497620677,0.04702944426107125,0.002329134005441802,0.16144273147715915,0.5718093469996964,0.124329618240878,0.5969905992331849,0.35092553327197795,-0.04887642202466721,0.02063933754196479,0.05841944612179763,0.03499511534381395,0.023351497566491932,0.16817156860469354,0.5044941746773757,-0.008240422758914812,-0.05530653788205137,0.1305285480173078,0.42638738401233217,-0.026381419306431408,0.04669294862456168,0.06307592694637079,0.13544607955736604,1.0,0.6100635078737102,0.14216102869973102,0.10748748664642593,0.5507855045528133,0.03924658305490844,0.11441686469111557,0.07306421775351532,0.044968579217317124,0.07166849422647915,0.022138492624399646,-0.004933346165993739,0.02783599765650974
